"/media/emoc/EXT_A/BRUT/AK0430/tachenn gampin/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Komite a zifenn evit an Hinguer/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Kroaz Aour 15-19_11_2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/LANGAJ CHON/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/staj hip-hop/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Pains de Campagne/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Kervarec eil abadenn/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/palestina/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Lucie le Goff/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/lise mor/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0430/merc'hed ar fritur/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/SOLENN E KRAOZON 2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0430/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0769/WHK A-DAMMOù/istor penhars/tac WHK  lod4  21 01 05";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0670/CONV/003.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0182/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0182/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0636/CONV/063.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0636/CONV/013.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0232/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0232/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0321/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0321/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0133/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0133/KEMENNOù/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0133/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0426/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0426/GISELLE(Gilles )/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0426/RETINA/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0426/ERWAN HUPPEL/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0426/UDARPA/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0426/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0682/CONV/004.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0682/ANALOG/004.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0710/CONV/027.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0710/ANALOG/006.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0611/CONV/002.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0165/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0165/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0165/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0053/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0053/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0454/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0454/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0454/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0560/CONV/003.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0560/CONV/004.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0464/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0464/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0598/CONV/001.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0598/CONV/005.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0598/CONV/002.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0598/CONV/004.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0138/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0138/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0138/KELEIER 07 2002/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0138/KELEIER 09 2002/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0147/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0147/football/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0147/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0147/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/erell 11 02 04/Top Eurvez/eurvez erell /.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/erell 11 02 04/Top Eurvez/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/erell 11 02 04/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/Jingleiou gt gilles p/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0146/2PEURREST/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/2PEURREST/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0146/1FREKENS erell/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/1Jingleiou Riwall_Yann ERle/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/Evit brud abadennou/mouezhou EVIT TAC/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/Evit brud abadennou/Non mixé/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/Evit brud abadennou/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0146/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0146/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0244/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0244/ABADENNOU /""AR MARC'H GWENN ""/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0244/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0656/CONV/006.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0656/CONV/011.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0656/ANALOG/006.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0204/label ruz_Chancerelle ha Ca Coo/kin Chancerelle";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0204/label ruz_Chancerelle ha Ca Coo/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/4-CELTIA/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/Gouel Bleunioù Kaandorp/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/5-AR REUZ BRAS 2003/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/A-ENEP AN NUKLEEL/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/MATTHIEU BOYD STUMMDI 2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0204/Kan ar Bobl 2004/5-GWENER/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/Kan ar Bobl 2004/2-MEURZH/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/Kan ar Bobl 2004/1-LUN/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/Kan ar Bobl 2004/3-MERC'HER/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/Kan ar Bobl 2004/4-YAOU/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0204/Kan ar Bobl 2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0617/CONV/004.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0032/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0032/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0625/CONV/024.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0154/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0154/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0586/NUM/006.aea";"aea";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0517/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0517/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0057/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0057/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0038/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0038/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0038/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0234/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0234/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0391/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0391/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK3344/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK3344/clément/SKEUD /REOU kozh/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK3344/clément/SKEUD /TONNIOU KINNIG/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK3344/clément/SKEUD /REOU NEWEZ/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK3344/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0206/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0206/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0315/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0315/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0315/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0315/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0083/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0083/DAB VEFA/DRE AR BLANEDENN 01 2003/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0083/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0083/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0209/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0209/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0240/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0240/lun 18 08 2003/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0240/KURDISTAN_AL LOUARN/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0240/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0240/gwener 22 08 03/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0240/merc'her 20 08  2003/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0097/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0097/JINGLEiou TAC/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0097/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0664/CONV/010.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0408/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0408/GOUELIOù KERNE 2003/goueliou meur kerne 24 07/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0408/GOUELIOù KERNE 2003/KERNE 18 07 03/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0408/GOUELIOù KERNE 2003/GOUELIOU MEUR KERNE 22/kerne 22 07 2003/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0408/GOUELIOù KERNE 2003/GOUELIOU MEUR KERNE 22/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0408/GOUELIOù KERNE 2003/Gouelioù meur Kerne 25 07 03/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0408/Gouelarc'hoarivaeKerne 2004 /Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0408/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0408/Gouel Bro Douarnenez  2003/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0705/CONV/013.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0705/CONV/030.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0705/CONV/038.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0705/ANALOG/013.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0148/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0148/taupeshoraires/Planxty/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0148/taupeshoraires/red cardell/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0148/taupeshoraires/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0148/son evit ar jingleiou/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0148/fri lous11_12_03/fri/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0148/fri lous11_12_03/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0148/fri lous11_12_03/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0148/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0148/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0351/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0351/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0402/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0402/MIRDI KOMBRID/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0402/merenn-vihan ba Kombrid 16-20_0/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0402/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0242/09 2006/Nijal  29 09 06 arvo.mp3";"mp3";"application/octet-stream";"Audio file with ID3 version 2.3.0"
"/media/emoc/EXT_A/BRUT/AK0242/10 2006/Nijal 06 10 06 arvo.mp3";"mp3";"application/octet-stream";"Audio file with ID3 version 2.3.0"
"/media/emoc/EXT_A/BRUT/AK0203/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0203/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0735/CONV/018.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0735/CONV/022.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0735/CONV/023.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0431/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0431/AMANN 22 09 03/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0431/ANGÈLE JACQ/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0431/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0193/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0193/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0706/CONV/014.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0706/CONV/011.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0706/ANALOG/011.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0149/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0149/Sonjou habillage/Farmers Market/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0149/Sonjou habillage/Artiste inconnu/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0149/Sonjou habillage/EV/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0149/Sonjou habillage/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0149/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0149/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0323/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0323/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0376/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0376/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0376/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0603/CONV/021.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0322/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0322/Kontadennoù Jos_2/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0322/Herri An Aod 2_Sevel loened mor/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0322/TGV/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0322/Herri An Aod_Cempama/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0322/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0322/L.Laurent_Ploeur/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0322/A-M. Nouqueret_Dour Rhis/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0732/CONV/001.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0732/CONV/016.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0732/CONV/014.wav";"wav";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0076/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0076/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0076/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0126/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0126/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0126/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0036/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0036/Sizhun 20-24_09_04/.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0036/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0036/Sizhun 13-17_09_04 /.DS_Store";"";"application/octet-stream";"Apple Desktop Services Store"
"/media/emoc/EXT_A/BRUT/AK0127/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0127/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0065/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0065/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0155/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0155/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0311/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0311/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0311/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0427/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0427/Bezañ kasour/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0427/Bilañs  Plugün/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0427/Bale e Ploveilh ga Kervarec/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0427/bered bagoù/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0427/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0427/BREHOULOU 18 10 2004/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0427/bezan dornet kleiz/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0442/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0442/distro skol/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0442/Disleksia/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0442/diwan/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0442/difenn an aodoù/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0442/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0442/Fentoù Y. Bijer N.1 /Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0442/evfrisland/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0442/Erwan hag ar brezel/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0407/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0407/Desktop DB";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0407/Georges Bothua/Icon_";"";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/nijal 26 10 04.mp3";"mp3";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/Desktop DF";"";"application/octet-stream";"data"
"/media/emoc/EXT_A/BRUT/AK0469/nijal 08 10 04.mp3";"mp3";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/nijal chistr  06 10 2004.mp3";"mp3";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/nijal 21 10 04.mp3";"mp3";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/nijal 28 10 04.mp3";"mp3";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/nijal Breoulou 18 10 2004.mp3";"mp3";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/nijal 15 10 04.mp3";"mp3";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/nijal Brehoulou 13 10 2004.mp3";"mp3";"inode/x-empty";"empty"
"/media/emoc/EXT_A/BRUT/AK0469/Nijal_Slovenia_20_10_4.mp3";"mp3";"inode/x-empty";"empty"
